timestamp_utc,run_id,config,event_id,trace_day,minute_in_day,absolute_minute,relative_trace_second,scheduled_scaled_second,hash_app,hash_function,function_id,trigger,invocations_in_minute,cold_by_keepalive,storage_mode,image_load_ms,ready_ms,app_init_ms,runtime_sandbox_approx_ms,mode,gpu,cuda_init_ok,cuda_device_count,status,returncode,docker_cmd,stdout_tail,stderr_tail
2026-07-20T00:41:38.690655+00:00,20260719_193802,runc_cpu,42,d01,59,59,3480.0,69.60000000000001,0f7010c024950e536277a77868bfd639be6e92d1faf4ae2b3b5f89dd619b5028,3fd9e257c698026dee5541a06b03678932afe245e8ef3ac25784e14525ee0be3,0f7010c024950e536277a77868bfd639be6e92d1faf4ae2b3b5f89dd619b5028/3fd9e257c698026dee5541a06b03678932afe245e8ef3ac25784e14525ee0be3,queue,9,1,cold-image,2437.812164,2343.388417,3.277363,2340.111054,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.277363}
",
2026-07-20T00:41:44.036733+00:00,20260719_193802,runc_cpu,43,d01,59,59,3480.0,69.60000000000001,2e09b894572329e836fee845dda03c9412ec3c1a8c0bf9fdbd069f0adcc8c111,a63e8cff460a704248723c30b2c69bfa867e68c5205586c2d3b45aa839f234d2,2e09b894572329e836fee845dda03c9412ec3c1a8c0bf9fdbd069f0adcc8c111/a63e8cff460a704248723c30b2c69bfa867e68c5205586c2d3b45aa839f234d2,queue,36,1,cold-image,2326.359036,2151.861714,1.946135,2149.915579,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 1.946135}
",
2026-07-20T00:41:49.096642+00:00,20260719_193802,runc_cpu,44,d01,59,59,3480.0,69.60000000000001,4f169fb17b90fd318db981104b811dee2e145c767f843dda7afcce83bc62d4e0,a7f39da20cadec4da25fd661f10b838ba4b38e6ce976ce33d8365e91d0cf1326,4f169fb17b90fd318db981104b811dee2e145c767f843dda7afcce83bc62d4e0/a7f39da20cadec4da25fd661f10b838ba4b38e6ce976ce33d8365e91d0cf1326,timer,1,1,cold-image,2136.587184,2138.953325,3.489461,2135.463864,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.489461}
",
2026-07-20T00:41:54.737391+00:00,20260719_193802,runc_cpu,45,d01,59,59,3480.0,69.60000000000001,5ae85d3bea97d511fce803131bc3816697933b74393262ae69f87e4863fe17f9,0a7ad962650b4331b8c16e6e4aee58fe1123a0bdc125ef1992b39ec69aeb91c1,5ae85d3bea97d511fce803131bc3816697933b74393262ae69f87e4863fe17f9/0a7ad962650b4331b8c16e6e4aee58fe1123a0bdc125ef1992b39ec69aeb91c1,timer,1,1,cold-image,2398.840671,2374.651756,3.52267,2371.1290860000004,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.52267}
",
2026-07-20T00:42:00.425940+00:00,20260719_193802,runc_cpu,46,d01,59,59,3480.0,69.60000000000001,9b4ba9fda6f685d8a855e7bc6ddcb01fc4162d4e5a8d65199a48875af248da37,426986c5ffe36b01ac065490a27bcb3f7b22ac9267704e84c997f76907e16de1,9b4ba9fda6f685d8a855e7bc6ddcb01fc4162d4e5a8d65199a48875af248da37/426986c5ffe36b01ac065490a27bcb3f7b22ac9267704e84c997f76907e16de1,queue,9,1,cold-image,2390.995301,2408.015606,3.479694,2404.535912,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.479694}
",
2026-07-20T00:42:06.156978+00:00,20260719_193802,runc_cpu,47,d01,59,59,3480.0,69.60000000000001,9b4ba9fda6f685d8a855e7bc6ddcb01fc4162d4e5a8d65199a48875af248da37,d22311a39103821c8f1d623db1c594388b088e0903872d7c39c4c3cf5309083f,9b4ba9fda6f685d8a855e7bc6ddcb01fc4162d4e5a8d65199a48875af248da37/d22311a39103821c8f1d623db1c594388b088e0903872d7c39c4c3cf5309083f,orchestration,1,1,cold-image,2433.755174,2405.803224,2.081973,2403.721251,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 2.081973}
",
2026-07-20T00:42:11.790198+00:00,20260719_193802,runc_cpu,48,d01,59,59,3480.0,69.60000000000001,a8af8e4b72b2c819d0d0b06984cd40887ad8fe6d3ab1012cdbfe463af1fd8350,7d3e306ee116f9ad89d1b9601a46f0507a0b3f21d650f5f38ec4eec19ebca1fb,a8af8e4b72b2c819d0d0b06984cd40887ad8fe6d3ab1012cdbfe463af1fd8350/7d3e306ee116f9ad89d1b9601a46f0507a0b3f21d650f5f38ec4eec19ebca1fb,queue,6,1,cold-image,2392.81895,2331.943947,2.812816,2329.131131,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 2.812816}
",
2026-07-20T00:42:17.485788+00:00,20260719_193802,runc_cpu,49,d01,59,59,3480.0,69.60000000000001,ed9db9d74b1d55948cc6d6b833e53638b3f85426d25884c6488dcf883bf4aa2e,ec7ed7915ed63a3566add7c04a46beb13b598f990f222ab41dcfd27a717026ec,ed9db9d74b1d55948cc6d6b833e53638b3f85426d25884c6488dcf883bf4aa2e/ec7ed7915ed63a3566add7c04a46beb13b598f990f222ab41dcfd27a717026ec,timer,1,1,cold-image,2424.8413,2423.460972,3.543589,2419.917383,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.543589}
",
2026-07-20T00:42:22.962730+00:00,20260719_193802,runc_cpu,50,d01,59,59,3480.0,69.60000000000001,f1b3e9c26d5d47b4bdfb0c5d89914ece2e2a76b48b7ed09979b7097757a5f035,42e01efa95362e3b07f674f229fe767fb6f79b351b0f3d60cefb021c5e2ef972,f1b3e9c26d5d47b4bdfb0c5d89914ece2e2a76b48b7ed09979b7097757a5f035/42e01efa95362e3b07f674f229fe767fb6f79b351b0f3d60cefb021c5e2ef972,queue,27,1,cold-image,2148.207133,2485.535285,2.364666,2483.170619,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 2.364666}
",
2026-07-20T00:42:28.271010+00:00,20260719_193802,runc_cpu,51,d01,59,59,3480.0,69.60000000000001,f94272e7578b7170a4d648cf615cad59fa53c77b3b294e56a72093f843eecd6a,6cf5dbc0de68d182a0cfb325efaa166b80299e7d73602c82a4959128ff0de68f,f94272e7578b7170a4d648cf615cad59fa53c77b3b294e56a72093f843eecd6a/6cf5dbc0de68d182a0cfb325efaa166b80299e7d73602c82a4959128ff0de68f,queue,1,1,cold-image,2276.787295,2315.343204,2.324193,2313.019011,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 2.324193}
",
